split,review_id,year,category,language,title,excerpt,rating
train,303504.0,2015.0,literature,nb,Anmeldelse: «De forvandlede» portretterer kjente forfattere som tegneseriefigurer,Knausgårds valg er åpenbart og kjedelig.,0
train,303505.0,2013.0,music,nb,Anina,MGP - Melodi 5: «The Young»,0
train,303506.0,2016.0,literature,nb,Innsiktsfullt om radikalisering: Khan er en imponerende proff ungdomsbokdebutant,Bør bli skolepensum.,1
train,303508.0,2012.0,screen,nb,Gretten og dattera,«Tilbake i spill» er skamløs napping i hjerterøttene. Det gir et lite plusspoeng.,0
train,303510.0,2010.0,music,nb,"Norges nye singlemestere, uansett sjanger",Hver låt skriker etter radiotid på Karpe Diems nye plate.,1
train,303511.0,2009.0,screen,nb,Hoderystende idiotisk!,Katastrofefilmen «2012» er en av årets morsomste filmer.,1
train,303512.0,2016.0,literature,nb,Er forsoning mulig i en nådeløs verden? Enver Djuliman har skrevet en grunnbok til dem som forsøker,Hvordan leve videre.,1
train,303513.0,2014.0,screen,nb,Dobbelt så mye moral,"«Haram» dytter viktige spørsmål inn i medias søkelys, men synes å henvende seg til en snever demografi.",0
train,303518.0,2014.0,music,nb,Det tok ti år og mye krangling å få gitt ut dette albumet,Bandmedlemmene ble så uenige at «Restore To Past» ble lagt på is.,1
train,303522.0,2015.0,screen,nb,Barn i businessland,"Hvis «Annie» er nuet, må vi klamre oss til troen på i morgen.",0
train,303525.0,2014.0,screen,nb,For fransk for sitt eget beste,I følge «Noen dager i Paris» er utroskap kuren for alle samlivsproblemer. Også dem som ikke finnes.,0
train,303526.0,2009.0,screen,nb,Årets viktigste film?,«Burma VJ» viser hvor viktig sosiale medier og internett er i kampen for sannheten.,1
train,303527.0,2014.0,music,nb,Enda en unik lytteropplevelse,Future med en gavepakke av utfordrende urban musikk.,1
train,303528.0,2014.0,screen,nb,Dracula i superheltdrakt,Hollywood oppgraderer Romania til en bastion av vestlige verdier i en islamofob oppdatering av Dracula-myten.,0
train,303529.0,2014.0,screen,nb,Distansert,Meksikanske «Heli» lykkes ikke helt med virkemidlene i sin skildring av narkokrigen.,0
train,303530.0,2010.0,music,nb,Hiphop-Norge står i kø,Big Ice redder sommeren med smørfeite rytmer og høykvalitets gangsterfunk.,1
train,303532.0,2014.0,music,nb,Ei ny countrystjerne er født,Overbevisende fra texaneren Robert Ellis (25).,1
train,303534.0,2011.0,screen,nb,Arkitektnytt,«Medianeras &mdash; Storbyhjerter» en mer filmet essay enn spillefilm.,0
train,303535.0,2011.0,music,nb,Usedvanlig moden debut,Trondheimsbandet Your Headlights Are On  er noe helt for seg sjøl.,1
train,303536.0,2012.0,music,nb,Melodisk tungrock midt på tabellen,Ujevn solodebut fra Iron Maidens åndshøvding.,0
train,303537.0,2014.0,screen,nb,Her kommer tøffe tøffe tøffe tøff,«The Expendables 3» er et pliktløp med pilotbriller.,0
train,303538.0,2010.0,music,nb,Musikalske MacGyvere,Testosterontrønderne i Jack Dalton lager dynamitt av ingredienser man ikke skulle tro fungerte sammen.,1
train,303540.0,2014.0,screen,nb,Ulv i flanellskl&aelig;r,Tennene til Michael Douglas klippes ned med sl&oslash;v tang i &laquo;And So It Goes&raquo;.,0
train,303541.0,2015.0,screen,nb,Underdaninghetsmaskinen,"«Eventyret om Askepott» er designet for å produsere beskjedne, utseendefikserte og autoritetstro pikebarn.",0
train,303546.0,2016.0,literature,nb,Anmeldelse: Tommi Kinnunen er sist ut av en rekke sterke finske romanforfattere,Debutant med fargerik familiekrønike.,1
train,303547.0,2011.0,music,nb,Sommerlig vinterplate,Fengende countrymiks fra The Decemberists.,1
train,303551.0,2010.0,music,nb,Farlig nært vignetten til en innsamlingsaksjon på tv,Nas og Damian Marley: to brødre som ikke er brødre.,0
train,303552.0,2013.0,restaurants,nb,Rått i Kvadraturen,"Maten på nye Madu er nesten helt rå, og slår fortidas fusion ned i støvlene.",1
train,303556.0,2014.0,screen,nb,Gnistrende svart,"TV-serien «Fargo» står helstøtt på egne bein og (blod)spruter over av svart komedie, mørk stemning og Minnesota-nice.",1
train,303557.0,2012.0,music,nb,Bill Fay er en crooner med kosmos som konsertsal,Kulthelt ut av skyggenes dal.,1
train,303558.0,2012.0,music,nb,Bruce Springsteen som krisepsykolog?,The Boss er ute med ny singel.,0
train,303560.0,2009.0,screen,nb,Så du tror du kan danse?,"«Fame», filmklassikeren fra 1980 er tilbake.",0
train,303562.0,2011.0,music,nb,"Plasserer seg mellom Stargate, The-Dream og Bruno Mars",LidoLido er et nytt norsk stjerneskudd. Se video!,1
train,303565.0,2013.0,music,nb,Setter albuen under haken på deg,Jenny Hvals nye plate er mørk og underfundig vakker om hverandre.,1
train,303566.0,2013.0,screen,nb,Savnet: Spenstig TV om hus og hjem,TVNorge kårer Norges flotteste hjem med Bonytt-TV.,0
train,303571.0,2010.0,music,nb,Kjipt nachspiel med rockens Borat,"Slutt på vodkaen, på tide å dra hjem.",0
train,303572.0,2013.0,music,nb,Ingrid Olava har forløst noe helt spesielt,Tredjeplata «Summer House» er et veiskille.,1
train,303574.0,2010.0,music,nb,Har vi fått vårt eget Bob Hund?,Casiokids er et lysende og rart popband.,1
train,303581.0,2010.0,screen,nb,En rystende debut,"Ei lita jente forsøker å holde sine forfyllete foreldre på beina i «Skyggesiden», Pernilla Augusts hjerteskjærende regidebut.",1
train,303585.0,2013.0,screen,nb,Er 36 gram fisk en passende middag for fire personer?,"«Matagentene» graver i matvarehyllene, med glimt i øyet.",1
train,303586.0,2012.0,music,nb,Pen lyd og spinkle låter fra Sigvart Dagsland,"Varmt, raust - og lite minneverdig.",0
train,303587.0,2010.0,screen,nb,Grusomt gjennomsnittlig,«Grusomme meg» føles forstemmende lite farlig.,0
train,303589.0,2015.0,music,nb,Ternheim slutter ikke å imponere,Tilbake etter fire års pause - med «gammel» produsent og ny gitarist.,1
train,303593.0,2011.0,screen,nb,Usalig smørje,«Immortals» kommer knapt til å leve evig.,0
train,303594.0,2010.0,music,nb,Ny outlaw-helt det er verdt å lytte til,Countrymusikken har fått en ny stjerne.,1
train,303599.0,2014.0,music,nb,Monumental svanesang fra en av Norges største pop-eksporter,Röyksopp kaster inn albumhåndkleet med «The Inevitable End».,1
train,303600.0,2011.0,screen,nb,Luksus norgespostei,«Mysteriet Norge» er en koselig halvtime med både hjerte og hjerne.,1
train,303601.0,2015.0,restaurants,nb,Robinson og Fredag: Chez Colin er en moderne klassiker,Er alltid plass til en restaurant til som serverer god mat.,1
train,303607.0,2013.0,screen,nb,Humørspreder,«Pitch Perfect» er en musikalkomedie fra collegemiljø som svinger fra første giftige tone.,1
train,303608.0,2015.0,literature,nb,Anmeldelse: «En norsk terrorist» er en sterk bok om Larvik-gutten som ble terrorist i Nairobi,Mohammad Dhuhulows vei til Westgate.,1
train,303609.0,2016.0,stage,nb,Årets «Spellemann» viser både respekt for fortiden og vilje til forandring,Tradisjon med egne vrier.,1
train,303613.0,2010.0,music,nb,Advarsel: Stor hit-fare!,Hardtslående Against Me! med en av sommerens fineste plater.,1
train,303614.0,2009.0,screen,nb,En beint igjennom underholdende affære,Britenes mesterdetektiv blir aldri den samme.,1
train,303615.0,2012.0,music,nb,Har energien i behold etter elleve års pause,Men No Doubts comeback er kjapt passert i mengden.,0
train,303617.0,2011.0,music,nb,Er lufta ute av countryballongen?,Men se opp for en tøffing med hvit cowboyhatt som lander i Oslo tirsdag.,0
train,303619.0,2012.0,screen,nb,Fransk oppkok,"«Taken 2» har ikke samme intense driv som forløperen, men stødige Neeson holder filmen flytende.",0
train,303620.0,2012.0,screen,nb,- Heller «feel stupid» enn «feelgood»,Hatoppgjør både på og av fotballbanen i skilsmissekomedien «SuperClasico».,0
train,303622.0,2009.0,music,nb,«Dansemusikk for nevrotiske hipstere»,En av høstens mest omsvermede innfrir forventingene.,1
train,303626.0,2012.0,music,nb,Hult og spooky som på gamle rock'n roll-opptak,Laura Gibson er som Twin Peaks møter Mazzy Star.,1
train,303627.0,2012.0,music,nb,Kvitnes har ingen tid å miste,Starter året med et jordnært og litt annerledes album som kanskje vil bli husket helt til neste år...,1
train,303628.0,2015.0,screen,nb,Storslått film fra vår tids største filmskaper,Suverene «Søstre» viser at krevende terreng bærer lengst.,1
train,303634.0,2011.0,restaurants,nb,Ustø stayer,Noen må gi kokkene på Nobilis sitroner. Og gjerne litt solbær.,0
train,303637.0,2010.0,music,nb,Selvbiografi fra galehuset,Rocklegenden Roky Erickson skrev flere av sangene på sin nye plate mens han satt innesperret. Texas-tomtebrygg.,1
train,303638.0,2010.0,music,nb,Min kuk,Fuck Hellbjørn. Han er ikke akkurat den første til å synge grisetekster over gitarplukking.,0
train,303639.0,2012.0,music,nb,«Er hun tidenes beste kvinnelige rapper eller hiphopens Lady Gaga?»,Men Nicki Minaj er best på andres låter.,0
train,303642.0,2011.0,music,nb,En annerledes gitarhelt,Forheksende folkpop fra Thurston Moore.,1
train,303644.0,2011.0,music,nb,Gyllent støv og gammelt glitter fra Rolling Stones,Superveteranene tømmer 70-talls lageret.,1
train,303645.0,2010.0,screen,nb,«Flere ganger ser Bård Tufte direkte redd ut»,«Fotballkrigen» er ikke et barneprogram.,1
train,303646.0,2014.0,screen,nb,Løs i fisken,"Det drikkes hardt i «Permafrost», men selve historien er en tynn drink.",0
train,303648.0,2010.0,music,nb,Nesten irriterende smakfullt,"Peter Gabriel covrer Radiohead, Arcade Fire og David Bowie så ikke et øye er tørt.",1
train,303651.0,2015.0,literature,nb,Den snarrådige humanist,En forbilledlig kort - litt for kort - biografi om C. J. Hambro.,1
train,303652.0,2012.0,restaurants,nb,Molto bene!,Halvannet år etter åpningen er italieneren nederst på Grünerløkka stadig like populær. -og nå er maten enda bedre.,1
train,303653.0,2010.0,music,nb,Robert Plant gjør det motsatte av hva folk forventer av ham,Droppet Led Zeppelin-gjenforening for å gjøre soloprosjekt.,1
train,303655.0,2015.0,literature,nb,Anmeldelse: Dag Hessen med engasjerende bok om livets sentrale element,Det livgivende karbonet.,1
train,303656.0,2011.0,screen,nb,Brukket kårde,«De tre musketerer 3D» kunne og burde vært knallbra.,0
train,303657.0,2009.0,screen,nb,Barne-TV med bart,Vi anmelder kveldens krimpremiere.,0
train,303658.0,2015.0,restaurants,nb,Nye Justisen: Vellykket åpning på alle måter,Nesten så piggvaren smelter på tunga.,1
train,303666.0,2016.0,literature,nb,Anmeldelse: «Trærnes hemmelige liv» utvider vårt perspektiv på naturen,Trærne og skogen har mer enn du tror under barken.,1
train,303670.0,2013.0,screen,nb,Stor oppstandelse,"Tim Burton viser god, gammel form når han gjenoppliver sin egen kortfilm i «Frankenweenie».",1
train,303673.0,2014.0,music,nb,"Noen sangere er av det slaget, at du får følelsen av at hele kroppen synger",Monteserrat Figueras var en slik sanger.,1
train,303675.0,2010.0,music,nb,Sånn har du aldri hørt Stefan Sundström før,"Tyngre og seigere, men tekstene er blant hans beste.",1
train,303678.0,2010.0,screen,nb,Må snart få dø.,«Resident Evil: Afterlife 3D» kan få noen hver til å heie på zombiene.,0
train,303679.0,2013.0,screen,nb,Et salig kaos,«R.I.P.D.» er forelsket i sine egne effekter og vanskjøtter historien.,0
train,303682.0,2014.0,screen,nb,Den utvalgte,"Etter hvert som syndfloden nærmer seg, er det dessverre lett å miste trua på «Noah».",0
train,303683.0,2015.0,screen,nb,Anmeldelse: «By the Sea»,Går i ektefellen.,0
train,303687.0,2011.0,music,nb,Hvem vinner når jazzen møter bluesen?,"Det spiller ingen rolle. Sett Eric Clapton og Wynton Marsalis på samme scene, og du får gull.",1
train,303688.0,2010.0,music,nb,Rosarapperen,Nicki Minajs snerrende egenart forsvinner i rosaglaserte popproduksjoner.,0
train,303689.0,2011.0,screen,nb,Ikke på høyden,Det er mye som ikke stemmer i «Tower Heist».,0
train,303690.0,2016.0,literature,nb,Anmeldelse: Heine Bakkeid må være norgesmester i å beskrive lik som råtner i saltvann,Ujevn krim fra nord.,0
train,303692.0,2009.0,music,nb,Kongen av idiotrappen,Gucci Mane gir deg &laquo;Dum & dummere&raquo; p&aring; plate. Men er det like smart som &laquo;The Wire&raquo;?,1
train,303693.0,2014.0,screen,nb,Drømmekvinnen OS1,"«Her», Spike Jonzes nydelige romantiske framtidskomedie, setter samtida i relieff.",1
train,303694.0,2016.0,literature,nb,Anmeldelse: Clare Mackintosh har definitivt skrevet en av vårens beste spenningsbøker,Men intrigen vil trolig skape debatt.,1
train,303695.0,2011.0,music,nb,"Sie gubba, sie låta",Trønderbandet Sie Gubba til topps på salgslista med patentert country på dialekt.,0
train,303697.0,2012.0,music,nb,Veien til en kvinnes hjerte kan gå via Mary Black,Husker du «Only A Woman's Heart»? Nå er stemmen fra Irland tilbake.,1
train,303698.0,2013.0,screen,nb,Hoster av oppfølgersyke,Thor redder verden i «Thor: The Dark World». Loke redder nesten filmen.,0
train,303706.0,2016.0,literature,nb,"Anmeldelse: Avansert gotisk grøsser fra mørkt, norsk bygdemiljø","Torkil Damhaug med ny, mesterlig thriller.",1
train,303708.0,2011.0,music,nb,Kommer for seint til festen,Mangelfull Funeral Party-debut.,0
train,303712.0,2010.0,music,nb,Kevin Costner danser med klisjeer,"Gir ut album nummer to som rocker, men gjør bedre nytte for seg på lerretet.",0
train,303713.0,2012.0,screen,nb,Denne filmen slo «Oslo 31. august» i Cannes,I det elegante dramaet «Elena» kolliderer klasser og verdenssyn.,1
train,303715.0,2016.0,literature,nb,Anmeldelse: Haruki Murakami viser at han også er en mesterlig novelleforfatter,Prøver å forstå både utroskap og ensomhet.,1
train,303717.0,2015.0,restaurants,nb,Nesten full klaff for Villa Paradiso på Frogner,Topp atmosfære og service. Pizzaen kan bli enda bedre.,1
train,303719.0,2010.0,music,nb,Duettdronningen,Norah Jones fyller et helt album med venner.,1
train,303722.0,2012.0,music,nb,Uforløst talent midt mellom Lene Marlin og Marit Larsen,I den posisjonen har Frida Amundsen (19) mye å strekke seg etter.,0
train,303726.0,2011.0,music,nb,«Allman-bror» står glimrende på egne bein,Warren Haynes tar med sitt eget musikalske univers til Notodden Blues Festival.,1
train,303728.0,2010.0,music,nb,Et godt stykke unna heltene,"Medrivende melodier, men dyrker klisjeene.",0
train,303729.0,2011.0,restaurants,nb,Velstemte smakssymfonier,Argent i Operaen er så bra at det kan bli i meste laget med sang og dans samme kveld.,1
train,303730.0,2013.0,screen,nb,I trettiåra fikk hun hoppe sammen med gutta,... men hun ble nektet å hoppe i Holmenkollen.,1
train,303732.0,2013.0,music,nb,Dette er dama for de helt store følelsene,Laleh stopper tiden og hjertet - igjen.,1
train,303734.0,2014.0,music,nb,OnklP & De Fjerne Slektningene tar tempen på hverdagen i Oslos bakgater på en måte få andre har lykkes med,Slekta rider igjen.,1
train,303736.0,2015.0,screen,nb,TV-anmeldelse: «Okkupert»,"«Okkupert» er litt som en oppfølger til justisministerens propagandavideo, men reddes av gode prestasjoner fra skuespillere vi ikke så ofte ser på tv. Takk.",0
train,303737.0,2014.0,screen,nb,Rusk i maskineriet,«Transformers: Age of Extinction» knuser både storbyer og manus.,0
train,303738.0,2013.0,screen,nb,Uryddig sjø,Gjengen fra Tangerudbakken druknes litt når de begir seg ut på havet med sirkus Jarle Andhøy.,0
train,303739.0,2015.0,screen,nb,«Mer av det samme og en fryd å se på»,Saul er tilbake.,1
train,303740.0,2013.0,screen,nb,Kjernefamiliefysikk,«We're the Millers» råkjører gjennom rølpevitsene og parkerer pent i familieverdigarasjen.,0
train,303741.0,2011.0,screen,nb,Blått og blingsete,Det er mye i «Smurfene 3D» som kan fremkalle ukontrollerte rykninger.,0
train,303743.0,2009.0,music,nb,«Mer revynummer enn låter»,Mika fornekter seg ikke.,0
train,303745.0,2013.0,screen,nb,Vingeklippet visjonær,«Jobs» tar et geni og trykker ham flat.,0
train,303746.0,2010.0,screen,nb,Han er virkelig en fantastisk rev,Filmen bevarer gnisten fra Roald Dahls lystige roman.,1
train,303747.0,2010.0,screen,nb,High school for hunder,"«Marmaduke»er en bastard av en film, det vil si en blandet fornøyelse.",0
train,303749.0,2010.0,music,nb,Bandet som gjør akkurat som Robyn sier vi skal gjøre,The Concretes danser for seg selv.,1
train,303750.0,2016.0,literature,nb,"Anmeldelse: Anna Kleiva byr opp til rangel, men diktene er for edruelige",Defensive drikkeviser.,0
train,303753.0,2016.0,stage,nb,«Singin' in the Rain» er både en virkelighetsflukt og en hyllest til filmens virkelighetsflukt,Vital vannlek.,1
train,303755.0,2009.0,music,nb,Dette er årets metalhøydepunkt,Converge er det drøyeste du har hørt.,1
train,303756.0,2010.0,screen,nb,Gutta på tur,Det ville vært bedre å lage en film av Knut Lystad og Lars Mjøen som står og sludrer enn av «Brødrene Dal og vikingsverdets forbannelse»,0
train,303757.0,2015.0,music,nb,Anmeldelse: Hanne Kolstø - «While We Still Have Light»,Ikke redd for dramatiske virkemidler.,1
train,303760.0,2014.0,music,nb,Høres mer «grown & sexy» ut enn noensinne,Finslipt Monteé.,1
train,303761.0,2012.0,music,nb,Madonna drar Nicki Minaj og M.I.A. ned i søla,Stivbeint rockeflørt fra den aldrende stjernen.,0
